LANG_CODE,పుస్తకం పేరు,బుక్ నేమ్,రచయిత,పబ్లిషర్,PLACE_OF_PUB,PAGINATION,ITEM_RUPEES,YEAR_OF_PUB,BINDING,ISBN,References
TEL,బుద్ధుని జాతక కధలు,BHUDDHUNI JAATHAKA KADHALU,SIVASANKARA SWAMY,SESHA చలం CHALAM AND CO,మద్రాస్,894,209,,,,https://manjulindia.com/telugu.html
TEL,ఉద్యోగపర్వాలు,UDYOGA PARVAALU,VENKATA LAKSHMI NARAYANA,SESHAచలం CHALAM &CO,MACHILIPATNAM,894,135,,,,https://manjulindia.com/telugu.html
TEL,గణపతి,GANAPATHI,LAKSHNI NARASIMHAM CHILAKAMARTHI,SESHAచలం CHALAM &CO,MACHILEEPATNAM,894,244,,,,https://manjulindia.com/telugu.html
TEL,ఆధునిక మహా భారతం వొల్ 1,ADHUNIKA MAHA BHARATAM VL1,SESHENDRA,SESHENDRA SAHITYA PITHAM,HYDERA BAD,894,421,,,,https://manjulindia.com/telugu.html
TEL,,Dhanikonda Abhisarika Oka Vihanga Vikshanam,,Seshu Publications,,368,Rs.250,,,,https://manjulindia.com/telugu.html
TEL,ఎదగండి,EDAGANDI,SOMARAJU RANDHI,SESIDHAR PUBLICATIONS,RAJAHMUNDRY,894,74,1989,,,https://manjulindia.com/telugu.html
TEL,బిరుదు ప్రధానం అంతరముల దొంతర,BIRUDU Pరాధా RADHANAM ANTARAMULA DONTARA,KAMALURI,SETAIRICAL ARTS PRACHURANALU,ELURU,894,18,1907,,,https://manjulindia.com/telugu.html
TEL,సంఘం ఏమయ్యేటట్లు?,SANGHAM EMAYYETATLU,KAMALURI,SETAIRICAL ARTS PRACHURANALU,ELURU,894,36,1922,,,https://manjulindia.com/telugu.html
TEL,ప్రేమ పోటీ,PREMA POTI,KAMALURI,SETAIRICAL ARTS PRACHURANALU,ELURU,894,37,1924,,,https://manjulindia.com/telugu.html
TEL,దొరికితేనే దొంగ,DORIKITENE DONGA,KALIKARI,SETAIRICAL ARTS PRACHURANALU,ELURU,894,42,1933,,,https://manjulindia.com/telugu.html
TEL,లైసెన్స్,LAISENS,KAMALURI,SETAIRICAL ARTS PRACHURANALU,ELURU,894,44,1934,,,https://manjulindia.com/telugu.html
TEL,ఎవరికి చెప్పక,EVARIKI CHAPPAKA,KAMALURI,SETAIRICAL ARTS PRACHURANALU,ELURU,894,46,1937,,,https://manjulindia.com/telugu.html
TEL,వెలుగు,VELUGU,KAMALURI,SETAIRICAL ARTS PRACHURANALU,ELURU,894,86,2018,,,https://manjulindia.com/telugu.html
TEL,లక్ష్మి గర్వ భంగం,LAKSHMI GARVA BANGAM,KAMALURI,SETAIRICAL ARTS PRACHURANALU,ELURU,894,87,2020,,MANIMN1218,https://manjulindia.com/telugu.html
TEL,అమరబంధం,AMARA BANDHAM,KAMALURI,SETAIRICAL ARTS PRACHURANALU,ELURU,894,90,,,,https://manjulindia.com/telugu.html
TEL,నాటకకళ వ్యాస సంపుటి,NATAKA KALA VYASA SAMPUTI,KAVULURI,SETAIRICAL ARTS PRACHURANALU,ELURU,894,110,,,,https://manjulindia.com/telugu.html
TEL,ఆంగ్లేయ వైద్య చింతామణి,ANGLEYA VAIDYA CHINTHAMANI,SETHUMADHAVARAO G,SETHU BROTHERS,MACHILIPATNAM,610,463,,,,https://manjulindia.com/telugu.html
TEL,గీవతము,GIVATAMU,VENKATESWARALU TIRUPATI,SETU MUDRA KSHARA SALA,MACHILEEPATNAM,894,94,,,,https://manjulindia.com/telugu.html
TEL,గ్రందలయ శాస్త్రము ప్రదమ పటములు,GRANDALAYA SASTRAMU PRADAMA PATAMULU,పాతూరి నాగభూషణం PATHURI NAGABOOSHANAMU,SEVA ASRAMAMU,GUNTUR,,210,,,,https://manjulindia.com/telugu.html
TEL,సద్గురు స్తవం,SADGURU STAVAM,VENKATA SUBRAMANYA SASTRI TADEPALLI,SEVA NIKETHANA PRACHURANALU,SANTHI GRAMAM,294,40,,,,https://manjulindia.com/telugu.html
TEL,శ్రీ కృష్ణ దేవరాయలు ఆముక్తమాల్యద సంగ్రహ సమీక్ష,SRI KRISHNA DEVARAYALAU AMUKTHA MALYADA SANGRAHA SAMIKSHA,VENKATఈశ్వరరావు ESWARARAO KOTA,SEVA SAHITHI SANGAM,JARLAMADI,894,35,1922,,,https://manjulindia.com/telugu.html
TEL,భారత యువజనులారా లెండు,BHARATA YUVAJANULAARAA LENDU,VASWANI SADHU T L,SEVASRAMAMU,PEDAPALEMU,360,32,1920,,,https://manjulindia.com/telugu.html
TEL,అన్వేషణ,ANVASHANA,VASWANI TL,SEVASRAMAMU,PEDAPALEMU,821,89,,,,https://manjulindia.com/telugu.html
TEL,గ్రంధాలయములు,GRANDHALAYAMULU,SARADA KATRAGADDA,SEVASRAMAMU,PEDAPALEMU,,99,,,,https://manjulindia.com/telugu.html
TEL,గ్రంధాలయములు 1,GRANDHALAYAMULU 1,పాతూరి నాగభూషణం పాతూరి నాగభూషణం NAGABHUSHANAM PATHURI,SEVASRAMAMU,PEDAPALEMU,894,130,,,,https://manjulindia.com/telugu.html
TEL,బ్రహ్మత్మర ఖండము,BRAHMATMARA KHANDAMU,విశ్వనాథం VISWANADHAM V,SHAIVA GRANDHA MANDALI,RAJAHMUNDRY,894,168,,,,https://manjulindia.com/telugu.html
TEL,ఉమర్ ఆలిష గారి ఉమర్ ఖయ్యమ్ రుబాయిల అను శీలన,UMAR ALISHA GARI UMAR KAYYAM RUBAYILA ANUSILANA,MUSTAFA,SHAKE KAYYATHUNNI,PRODDUTOORU,891,165,,,,https://manjulindia.com/telugu.html
TEL,వింత పెండ్లి,VINTHA PENDLI,SUBBARAO SV,SHAరాధా RADHA PUBLISHING HOME,RAJHAMAHINDRAVARAMU,894,92,,,,https://manjulindia.com/telugu.html
TEL,లవకుశ,LAVAKUSA,పామర్తి సూర్యప్రకాశశర్మ SURYAPRAKASASARMA PAMARTHI,SHEK MOHEDDIN,RAJAHMUNDRY,894,92,,,,https://manjulindia.com/telugu.html
TEL,కృష్ణలీలలు,KRISHNALILALU,CHINA శేష SHESHAGIRAYA MALAKAPALLI,SHEK MOHIDDIN,RAJAHMUNDRY,894,92,,,,https://manjulindia.com/telugu.html
TEL,తెలుగు సాహిత్య వ్యాసాలు,TELUGU SAHITYA VYASALU,SHEKRUTAM,SHEK RUSTUM KARIMA PUBLICATION,GUNTUR,894,88,2021,,MANIMN2247,https://manjulindia.com/telugu.html
TEL,శాస్త్ర - ప్రగతి,SASTRA-PRAGATHI,రాధా RADHARAMAYYA N,SHIRAMA PUBLISHING HOUSE,VIJAYA WADA,621,120,,,,https://manjulindia.com/telugu.html
TEL,మాస్టర్ చెప్పిన మంచి కబుర్లు,MASTER CHEPPINA MANCHI KABURLU,SATYANARAYANA RAO PALAKUDETI,SHIRDI PUBLISHING HOUSE,VIJAYA WADA,,59,1957,,,https://manjulindia.com/telugu.html
TEL,ఎయిడ్స్ పరిశోధనలు,AIDS PARISODHANALU,KONETIRAO JAMMI,SHIRDI PUBLISHING HOUSE,VIJAYA WADA,616,60,1959,,,https://manjulindia.com/telugu.html
TEL,కాలుష్యం నుండి భూగోళాన్ని కాపాడుదాం,KALUSHYAM NUNDI BHUGOLANNI KAPADUDAM,RANGANADH PURANAPUNDA,SHIRDI PUBLISHING HOUSE,VIJAYA WADA,628,64,1973,,,https://manjulindia.com/telugu.html
TEL,ఎయిడ్స్ పరిశోధనలు 1 వ బాగం,AIDS PARISODHANALU 1VA BAAGAM,KONETIRAO JAMMI,SHIRDI PUBLISHING HOUSE,VIJAYA WADA,616,64,1973,,,https://manjulindia.com/telugu.html
TEL,రోదసీ,RODASI,RANGANADH PURANAPUNDA,SHIRDI PUBLISHING HOUSE,VIJAYA WADA,629,68,1981,,,https://manjulindia.com/telugu.html
TEL,జన్యుశాస్త్ర రహస్యాలు,JANYU SASTRA RAHASYALU,KONETIRAO JAMMI,SHIRDI PUBLISHING HOUSE,VIJAYA WADA,575,76,1993,,,https://manjulindia.com/telugu.html
TEL,మాట్లాడే పుస్తకం,MATLADE PUSTAKAM,RANGANADH PURANAPUNDA,SHIRDI PUBLISHING HOUSE,VIJAYAWADA,530,80,2002,,,https://manjulindia.com/telugu.html
TEL,శ్రీ మదాంధ్ర శ్రీనివాస రామాయణం అరణ్య కాండ,SRI MADANDHRA SRINIVASA RAMAYANAM ARANYA KANDA,VENKATA SRINIVASA CHARYULU SESHABATTARU,SHIRDI PUBLISHING HOUSE,VIJAYAWADA,894,110,,,,https://manjulindia.com/telugu.html
TEL,రోదసీ అంతరిక్షములో అద్బుతాలు,RODASI ANTARIKSHAMLO ADBUTALU,RANGANAD PURANAPANDA,SHIRID PUBLICATIONS,V IJAYAWADA,523,52,1949,,,https://manjulindia.com/telugu.html
TEL,రోదసీ అంతరిక్షంలో అపూర్వాలు,RODASI ANTARIKSHAMLO APPURVALU,RANGANAD PURANAPANDA,SHIRID PUBLICATIONS,V IJAYAWADA,523,64,1973,,,https://manjulindia.com/telugu.html
TEL,దర్మ విజయము,DARMA VIJAYAMU,SEETHARAMANJANEEYULU ANNAPURTI,SHIRIDI BOOK DEPO,GUNTUR,894,78,1995,,,https://manjulindia.com/telugu.html
TEL,వ్యాస సుధాలహరి,VYASA SUDHALAHARI,RAGHAVACHARYULU K V,SHIRIDI PUBLICATIONS,VIJAYAWADA,894,68,1981,,,https://manjulindia.com/telugu.html
TEL,శ్రీ మదాంధ్ర శ్రీనివాస రామాయణం బాల కాండ,SRI MADANDHRA SRINIVASA RAMAYANAM BALAKANDA,VENKATA SRINIVASA CHARYULU SESHABATTARU,SHIRIDI PUBLISHING HOUSE,VIJAYAWADA,894,164,,,,https://manjulindia.com/telugu.html
TEL,శ్రీ మదాంధ్ర శ్రీనివాస రామాయణం అయోధ్య కాండ,SRI MADANDHRA SRINIVASA RAMAYANAM AYODHYA KANDA,VENKATA SRINIVASA CHARYULU SESHABATTARU,SHIRIDI PUBLISHING HOUSE,VIJAYAWADA,894,234,,,,https://manjulindia.com/telugu.html
TEL,శ్రీ సాయినాధ పూజ,SRI SAYINADHA PUJA,BHARADWAJA EKKIRALA,SHIRIDI SAI PUBLICATIONS,VIDYASAGAR,294,162,,,,https://manjulindia.com/telugu.html
TEL,విజ్ఞాన వీచికలు,VIGNANA VICHIKALU,BHARADWAJ EKKIRALA,SHIRIDI SAI PUBLICATIONS,NELLURU,294,237,,,,https://manjulindia.com/telugu.html
TEL,అష్ట దిగ్గజ కవి సమాజములో రాయల నాశ్రయించిన తొలి కవి ఎవరు,ASHTADIGGAJA KAVI SAMAJAMULO RAYALANASRAYINCHINA TOKI KAVI EVARU,KODANDRAMAIAH K S,SHIVADEVAYANDHRA GRANDHAMALA,HOSURU,928,80,1998,,,https://manjulindia.com/telugu.html
TEL,సంచలన విజ్ఞాన వేత్తలు,SANCHALANA VIGNANA VETHALU,GOPIKRISHNA N,SHIVARAMA PUBLISHING HOUSE,VIJAYAWADA,925,120,,,,https://manjulindia.com/telugu.html
TEL,అల్ ఇన్ ఒన్ ఎమర్జెన్సీ గైడ్,ALL IN ONE EMERGENCY GUIDE,NARASIMHARAO P,SHIVARAMA PUBLISHING HOUSE,VIJAYA WADA,610,148,,,,https://manjulindia.com/telugu.html
TEL,సత్యహరిచ్చంద్ర నాటకం,SATYAHARI CHHANDRA NATAKAM,VENKATAVADANI DIWAKARLA,SHREE TIRUPATHI PUBLICATIONS,RAJAHMUNDRY,894,76,1993,,,https://manjulindia.com/telugu.html
TEL,మహా భారత తత్వ కధనము,MAHA BHARATA THATVA KADHANAMU,SUBRAMANYAMSHASTRY VARANASI,SHRI SARADA PUBLICATIONS,EAST GODAVARI,894,1104,,,,https://manjulindia.com/telugu.html
TEL,సత్యభామా సాంత్వనము,SATYABHAMA SAANTHVANAMU,KAMESHWARA KAVI VINGANAMUKI,SHRUGARA KAVYA GRANDAMANDALI,MACHILIPATNAM,894,166,,,,https://manjulindia.com/telugu.html
TEL,పర్యావరణ పరిరక్షణ,PARYAAVARANA PARIRAKSHNA,APPARAO AALLA,SHYAM PUBLICATIONS,VIJAYA WADA,574,40,1932,,,https://manjulindia.com/telugu.html
TEL,చంద్రమండల విజ్ఞానం,చంద్రం CHANDRAMANDALA VIGNANAM,PADMANARESH A,SHYAM PUBLICATIONS,VIJAYA WADA,523,96,,,,https://manjulindia.com/telugu.html
TEL,ఆంధ్రప్రదేశ్ పెళ్లిళ్ల తప్పని సరి రిజిస్ట్రేషన్ చట్టం,ANDHRA PRADESH PELLILLA TAPPANI SARI REGISTRATION CHATTAM,VENKATARAMANA VADLAMAANI,SHYAMALA PUBLICATIONS,KAKINADA,346,99,,,,https://manjulindia.com/telugu.html
TEL,ఆస్తి హక్కుల బదిలీ చట్టం,AASTHI HAKKULA BADILI CHATTAM,VENKATARAMANA VADLAMAANI,SHYAMALA PUBLICATIONS,KAKINADA,346,295,,,,https://manjulindia.com/telugu.html
TEL,బాకసుర వద,BAKASURA VADA,SRINIVASULU REDDY SIDDA,SIDDA SRINIVASULU REDDY,RAJAMUNDRY,894,43,1934,,,https://manjulindia.com/telugu.html
TEL,భగవాన్ శ్రీరమణ మహర్షి ఉపదేశ సారము,BHAGAVAN SRI రమణా మహర్షి RAMANA MAHARSHI UPADESA SARAMU,PREMA SIDDARTH,SIDDARTH PUBLICATIONS,VIJAYAWADA,294,287,,,,https://manjulindia.com/telugu.html
TEL,వక్రించిన సరళరేఖ,VAKRINCHINA SARALA REKHA,ANANTHA PADMANABHARAO R,SIDDHARDHA PUBLICATIONS,VIJAYAWADA,894,212,,,,https://manjulindia.com/telugu.html
TEL,కొత్త పాళికలు (వచన సంకలనం ),KOTTAPALIKALU (VACHANA SANKALANAM),VENKATఈశ్వరరావు ESWARARAO BULUSU,SIDDHARDHA PUBLISHERS,VIJAYAWADA,894,104,,,,https://manjulindia.com/telugu.html
TEL,పొడుపు కథలు,PODUPU KADHALU,వెలగా వెంకటప్పయ్య VENKATAPPAYYA VELAGA,SIDDHARDHA PUBLISHERS,VIJAYAWADA,398,206,,,,https://manjulindia.com/telugu.html
TEL,అంతంకాని కథ,ANTHAMKANI KATHA,SARATBABU AV,SIDDHARTHA PUBLICATIONS,VIJAYAWADA,894,102,,,,https://manjulindia.com/telugu.html
TEL,రాతిమేడ,RATHIMEDA,VEERAJEE,SIDDHARTHA PUBLICATIONS,VIJAYAWADA,894,152,,,,https://manjulindia.com/telugu.html
TEL,తరంగిణి,THARANGINI,JANAKIBABU INDRAGANTI,SIDDHARTHA PUBLICATIONS,VIJAYAWADA,894,192,,,,https://manjulindia.com/telugu.html
TEL,నారీ నారీ నడుమమురారి,NARI NARI NADUMAMURARI,SRIRAMACHANDRA MURTHY KONDAMUDI,SIDDHARTHA PUBLICATIONS,VIJAYAWADA,894,256,,,,https://manjulindia.com/telugu.html
TEL,వైతారణి వంతెన,VAITARANI VANTENA,RUKMINI KONDAMUDI,SIDDHARTHA PUBLICATIONS,VIJAYAWADA,894,276,,,,https://manjulindia.com/telugu.html
TEL,మధు మాలిక,MADHU MALIKA,DURGANAND,SIKSHAN PUBLISHERS,TENALI,894,148,,,,https://manjulindia.com/telugu.html
TEL,తెలుగు సాహిత్య విమర్శలు రారామార్గాల,TELUGU SAHITYA VIMARSALU RARAMARGALA,YAKUCH,SILALOLITA PRACHURANALU,HYDEABAD,894,160,,,,https://manjulindia.com/telugu.html
TEL,స్వరాజ్యసమరం,SWARAJYA SAMARAM,SATYAKAVI DVIVEDI,SILIGAM JAGANNATHAM,BADRAచలం CHALAM,894,184,,,,https://manjulindia.com/telugu.html
TEL,శిల్ప ప్రభావతీ,SILPA PRABHAVATI,CHANDRASEKHAR REDDY RACHAPALEM,SILPI PRACHURANALU,ANANTAPURAM,894,291,,,,https://manjulindia.com/telugu.html
TEL,పతివ్రతలు,PATIVRATALU,SESHAGIRIRAO V,SIMHA AND CO,RAJAHAMANDRY,894,60,1958,,,https://manjulindia.com/telugu.html
TEL,మహామంత్రులు,MAHAMANTHRULU,VEERABANDRA RAO M,SIMHADI CO,RAJAMUNDRY,920,113,,,,https://manjulindia.com/telugu.html
TEL,మానవతమ మేల్కొలుపు,MANAVATHAMA MELKOLUPU,వెంకటేశ్వర రావు VENKATESWARA RAO SIMHADRI,SIMHADRI VENKATESWARRAO,AVANIGADDA,894,72,1985,,,https://manjulindia.com/telugu.html
TEL,రాజ సుదర్శనము,RAJA SUDARSANAMU,వేదుల వెంకటశాస్త్రి వెంకటశాస్త్రి VENKATASASTRI VEDULA,SIMHAచలం CHALAM DEVASTHANAM,SIMHAచలం CHALAM,894,60,1958,,,https://manjulindia.com/telugu.html
TEL,సింహావలోకనం,SIMHAVALOKANAM,YASAPAAL,SIMHUL SAHITYA SADANAM,GUDIVADA,133,204,,,,https://manjulindia.com/telugu.html
TEL,అరణ్య గర్బం,ARNYAGARBAM,SAILAKUMAR,SINDHU PUBLICATIONS,NELLORE,894,262,,,,https://manjulindia.com/telugu.html
TEL,ది కిడ్నాప్,THE KIDNAP,AMAREESWARA RAO G V,SINDHU PUBLICATIONS,NELLORE,894,270,,,,https://manjulindia.com/telugu.html
TEL,లక్ష్యం,LAKSHYAM,రామమోహన్ RAMAMOHANRAO SURYADEVARA,SINDHU PUBLICATIONS,NELLORE,894,345,,,,https://manjulindia.com/telugu.html
TEL,కౌగిట్లో శత్రువు,KOWGITLO SATRUVU,VIJAY SAMBAVI VIMJAMURI,SINDHU PUBLICATIONS,NELLORE,894,346,,,,https://manjulindia.com/telugu.html
TEL,బ్లాక్ డైరి,BLACK DAIRY,RAMANAKUMAR PV,SINDU PUBLICATIONS,NELLORE 524001,894,232,,,,https://manjulindia.com/telugu.html
TEL,రుద్రమూర్తి,RUDRAMURTY,KOPPISETTY,SINDU PUBLICATIONS,NELLORE 1,894,248,,,,https://manjulindia.com/telugu.html
TEL,బ్లాక్ బ్యూటీ,BLACK BEAUTY,AMAREESWARA RAO G V,SINDU PUBLICATIONS,NELLORE,894,252,,,,https://manjulindia.com/telugu.html
TEL,ఆరోతేది అర్ధరాత్రి,AROTEDI ARDHARATRI,DAYAKAR MAGUNTA,SINDU PUBLICATIONS,NELLORE 1,894,277,,,,https://manjulindia.com/telugu.html
TEL,డాళింగ్,DALING,RAMMOHANRAO SURYADEVARA,SINDU PUBLICATIONS,NELLORE 1,894,312,,,,https://manjulindia.com/telugu.html
TEL,వ్యూహం,VYUHAM,RAMMOHANRAO SURYADEVARA,SINDU PUBLICATIONS,NELLORE 1,894,378,,,,https://manjulindia.com/telugu.html
TEL,ఓల్గా తరంగాలు,OLGA TARANGALU,SRI KANTH,SIRISH PRACHURANALU,మద్రాస్,820,103,,,,https://manjulindia.com/telugu.html
TEL,నందివర్ధనాలు,NANDI VARDHANALU,SEETARAMASASTRI SIRIVINNELA,SIRIVENELLA CREATIONS PVT LIMITED,HYDERABAD,783,78,1995,,,https://manjulindia.com/telugu.html
TEL,మార్గదర్శకులు మహర్షులు,MARGA DARSHAKULU MAHARSHULU,SIVANANDA MURTHY,SIRIVENELLA CREATIONS PVT LIMITED,HYDEABAD,922,488,,,,https://manjulindia.com/telugu.html
TEL,కల్యాణ రాగాలు,KALYANA RAGALU,SITARAMASASTRI SIRIVENNELA,SIRIVENNELA CREATIONS,HYDERABAD,782,72,1987,,,https://manjulindia.com/telugu.html
TEL,భక్తపోతరాజీయము,BHAKTAPOTARAJEEYAMU,VENKATAసుబ్రహ్మణ్య శాస్త్రి SUBRAHAMANYA SASTRI MADDULAPALLI,SIRKRISHNADEVARAYAGRANDHAMALA,HINDU PURAM,894,82,2005,,,https://manjulindia.com/telugu.html
TEL,మన్మధ మధనము,MANMADHA MADHANAMU,CHALAKOTESWARRAO SISTLA,SISHTLA CHALAKOTESWARRAO,TENUKU,894,52,1949,,,https://manjulindia.com/telugu.html
TEL,నకచిత్ర సంపూర్ణ రామాయణము బాలకాండము,NAKACHITRA SAMPURNA RAMAYANAMU BALAKAANDAMU,RAMAKRISHNARAO SHISHTA,SISHTLA RAMA KRISHNARAO,VISHAKHAPATNAM,746,92,,,,https://manjulindia.com/telugu.html
TEL,శ్రీ సుందర హనుమద్వైభావం,SRI SUNDARA HANUMADVAIBHAVAM,చంద్రం CHANDRAMAULI SASTRU SISHTLA,SISHTLA చంద్రం CHANDRAMAULI SASTRI,ELURU,294,155,,,,https://manjulindia.com/telugu.html
TEL,శ్రీ కోరాడరామకృష్ణయ్య శతజయంతి సాహితీనీరాజనం,SRI KORADA RAMAKRISHAYYA SATAJAYANTHI SAHITEENEERAJANAM,MAHADEVASASTRI KORADA,SITA TRUST,VISAKHAPATNAM,928,628,,,,https://manjulindia.com/telugu.html
TEL,చాణక్య శపధం,CHANAKYA SAPADHAM,పి.వి.యస్.శాస్త్రి SASTRI P V S,SITARAMA BOOK DEPO,RAJAMANDRY,894,16,1901,,,https://manjulindia.com/telugu.html
TEL,విదురనీతి,VIDURANEETI,రాధా RADHA KRISHNAMURTHY PURANAPANDA,SITARAMA PUBLICATIONS,RAJAHMUNDRY,294,70,,,,https://manjulindia.com/telugu.html
TEL,రత్నావళి,RATNAVALI,సామవేదం జానకీరామశర్మ JANAKIRAMASARMA SAMAVEDAM,SITARAMANJANEYA PRESS,ELURU,891,96,,,,https://manjulindia.com/telugu.html
TEL,మద్యమ వ్యయోగము,MADYAMA VYAYOGAMU,పసుపాటి సీతారామశాస్త్రి SITARAMASASTRI PASUPATI,SITARAMASASTRI P,BALLARI,894,26,1913,,,https://manjulindia.com/telugu.html
TEL,ముందకోపనిషత్తు,MUNDAKOPANISAD,SRI NADHA VENKATASOMAYAJULU NORI,SIVA KAMERESWAM GRANDHAMALA,VIJAYA VADA,294,104,,,,https://manjulindia.com/telugu.html
TEL,ఆయుర్వేదంతో ఆరోగ్య జీవితం,AYURVEDAM THO AROYA JEEVITAM,RAJESWARASARMA,SIVA KAMESWARA GRANDHAMALA,VIJAYAWADA,615,124,,,,https://manjulindia.com/telugu.html
TEL,ఆత్మ సాక్షాత్కారము,ATMA SAKSHATKARAMU,Pరాధా RADHA SARADHI KROVAI,SIVA KAMESWARI GRANDHAMU,VIJAYAWADA,181,134,,,,https://manjulindia.com/telugu.html
TEL,క్రికెట్ క్విజ్,CRICKET QUIZ,NAGENDRAKUMAR ELLANKI,SIVA RAM PUBLICATONS,GUNTUR,796,74,1990,,,https://manjulindia.com/telugu.html
TEL,సైలెంట్ లవ్,SILENT LOVE,SIVARAM,SIVA RAM PUBLISHING HOUSE,VIJAYAWADA,894,216,,,,https://manjulindia.com/telugu.html
TEL,డ్రీమ్ లవర్,DREAM LOVER,SIVARAM,SIVA RAM PUBLISHING HOUSE,VIJAYAWADA,894,224,,,,https://manjulindia.com/telugu.html
TEL,తెలుగు సంగీత విద్వాంసులు,TELUGU SANGEETA VIDVAMSULU,SUBBARAO NARUMANCHI,SIVA SRI PUBLISHERS,TENALI,780,145,,,,https://manjulindia.com/telugu.html
TEL,వేదులవారి కధలు,VEDULAVARI KADHALU,వేదుల సత్యనారాయణ శాస్త్రి SATYANARYANA SASTRI VEDULU,SIVAGANJAGANNADHAM,KUNAVARAM,894,156,,,,https://manjulindia.com/telugu.html
TEL,కాపు బిడ్డ,KAPU BIDDA,గంగుల సాయిరెడ్డి SAIRADDY GANGULA,SIVAJ PRESS,SECUNDERABAD,894,76,1993,,,https://manjulindia.com/telugu.html
TEL,శ్రీ కృష్ణ జాంబవంత యుద్ధము,SRI KRISHNA JAMBAVANTA YUDDHAMU,KONDALARAO K,SIVAJI BOOK DEPO,TENALI,894,90,,,,https://manjulindia.com/telugu.html
TEL,శ్రీ కృష్ణ జాంబవంత యుద్ధం,SRI KRISHNA JAMBAVANTHA YUDDHAM,కె.కొండలరావు KONDALARAO K,SIVAJI BOOK DEPO,TENALI,894,90,,,,https://manjulindia.com/telugu.html
TEL,నేరాలు నిరోధం పరిసోదన,NERALU NIRODHAM PARISODANA,KRISHNASWAMY N,SIVAJI PRESS,SICENDRABAD,364,86,2019,,EMESCO1100,https://manjulindia.com/telugu.html
TEL,కేనోపనిషత్,KENOPANISHATH,పండిత గోపదేవ్ GOPADEV PANDITA,SIVAJI PRESS,SECENDRABAD,294,40,,,,https://manjulindia.com/telugu.html
TEL,,Pratyangiraa Mahavidya Panchotthara â€¦,,Sivakameswari Grandhamala,,76,Rs.66,,,,https://manjulindia.com/telugu.html
